name,price,stock,category,image_url,discount_rate,sales,tag,location,description,brand
[대천김] 대천 곱창김 (20봉) (에코),10980,10,수산물_건해산,https://sitem.ssgcdn.com/17/06/64/item/1000191640617_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
[냉동][국산] 국산 절단꽃게 (800g/팩),12980,0,수산물_건해산,https://sitem.ssgcdn.com/44/43/81/item/1000411814344_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[지도표 성경김] 재래 식탁김 (30봉) (5g*30),13800,30,수산물_건해산,https://sitem.ssgcdn.com/46/35/38/item/1000633383546_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,성경김
오늘은오징어,14980,40,수산물_건해산,https://sitem.ssgcdn.com/62/84/13/item/1000624138462_i1_290.jpg,0,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
[동원] 상상육포 안심 (70g),8980,0,수산물_건해산,https://sitem.ssgcdn.com/73/85/09/item/1000575098573_i1_290.jpg,12,0,#간편반찬 #바다향가득 #영양간식,,,
비비고 버터간장 김자반 (50g),4980,10,수산물_건해산,https://sitem.ssgcdn.com/15/26/22/item/1000034222615_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,CJ제일제당
빼빼롱오징어다리 150g,11980,40,수산물_건해산,https://sitem.ssgcdn.com/04/41/68/item/1000515684104_i1_290.jpg,0,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
"[생물][국산] 손질 오징어 (250g 이상, 2~3미) (내장제거)",16980,0,수산물_건해산,https://sitem.ssgcdn.com/30/44/15/item/1000633154430_i1_290.jpg,6,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
[대천김] 재래김 (20봉) (5g*20),7980,30,수산물_건해산,https://sitem.ssgcdn.com/00/66/13/item/1000035136600_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
무가미 구운 김가루 40g,3980,30,수산물_건해산,https://sitem.ssgcdn.com/60/32/64/item/1000027643260_i1_290.jpg,9,0,#구운김 #바삭한김 #밥반찬,,,
명가 지구를 생각한 바삭한 김 (20봉) (4g*20),8980,60,수산물_건해산,https://sitem.ssgcdn.com/82/98/87/item/1000497879882_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,CJ제일제당
[동원] 양반 올리브김 (9봉) (4.5g*9),7480,10,수산물_건해산,https://sitem.ssgcdn.com/01/32/16/item/1000159163201_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
[시골김] 독도 김자반 (50g),4480,10,수산물_건해산,https://sitem.ssgcdn.com/45/55/99/item/1000632995545_i1_290.jpg,9,0,#구운김 #바삭한김 #밥반찬,,,
[냉동][베트남] 양념새우살 (450g/팩)(21/25),16980,20,수산물_건해산,https://sitem.ssgcdn.com/98/52/15/item/1000628155298_i1_290.jpg,0,0,#감칠맛 #건조새우 #볶음재료,,,
3분간편 통영멸치 볶음 만들기 (220g),7980,20,수산물_건해산,https://sitem.ssgcdn.com/94/94/75/item/1000619759494_i1_290.jpg,0,0,#볶음반찬 #자연건조 #칼슘보충,,,풀무원
[냉동][러시아] 손질되어 간편한 코다리 (1kg),11980,20,수산물_건해산,https://sitem.ssgcdn.com/52/67/61/item/1000048616752_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
새미네부엌 아몬드 호두 멸치볶음 220g,7980,40,수산물_건해산,https://sitem.ssgcdn.com/61/62/27/item/1000563276261_i1_290.jpg,0,0,#볶음반찬 #자연건조 #칼슘보충,,,
[생물][중국] 백생합 (1.5kg/팩),15800,30,수산물_건해산,https://sitem.ssgcdn.com/89/50/01/item/1000578015089_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[국산의힘] 통영 국물 멸치 500g,12980,20,수산물_건해산,https://sitem.ssgcdn.com/25/79/45/item/1000010457925_i1_290.jpg,0,0,#볶음반찬 #자연건조 #칼슘보충,,,
"[지도표 성경김] 녹차 전장김 (1봉) (20g, 4매)",2480,0,수산물_건해산,https://sitem.ssgcdn.com/33/34/38/item/1000633383433_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,성경김
[CJ] 비비고 담백구운김 (10g),1980,10,수산물_건해산,https://sitem.ssgcdn.com/67/85/09/item/1000575098567_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
안옥남 부드러운 간편 참미역 150g,4980,10,수산물_건해산,https://sitem.ssgcdn.com/24/05/95/item/1000319950524_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
황태채 200g*2,21980,0,수산물_건해산,https://sitem.ssgcdn.com/38/71/37/item/1000684377138_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[냉동][페루] 칵테일 새우살 (31-40)(450g/팩),15980,30,수산물_건해산,https://sitem.ssgcdn.com/54/67/26/item/1000620266754_i1_290.jpg,0,0,#감칠맛 #건조새우 #볶음재료,,,
[냉동][칠레] 훈제 연어 슬라이스 (700g),29980,10,수산물_건해산,https://sitem.ssgcdn.com/69/26/16/item/1000025162669_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,동원
[시골김] 시골 뿌리면 요리가되는 김가루 (40g),6980,50,수산물_건해산,https://sitem.ssgcdn.com/53/55/99/item/1000632995553_i1_290.jpg,27,0,#구운김 #바삭한김 #밥반찬,,,
[광천김] 맛있다 광천 파래김 (20봉) (5g*20),7980,50,수산물_건해산,https://sitem.ssgcdn.com/36/39/29/item/1000264293936_i1_290.jpg,15,0,#구운김 #바삭한김 #밥반찬,,,
한끼한포 김자반 10g*7봉,3280,50,수산물_건해산,https://sitem.ssgcdn.com/17/28/07/item/1000220072817_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
[냉동][미국] 연어 스테이크 (600g/팩),20980,60,수산물_건해산,https://sitem.ssgcdn.com/23/46/67/item/1000048674623_i1_290.jpg,12,0,#간편반찬 #바다향가득 #영양간식,,,
[생물][국산] 생오징어 (마리),4580,60,수산물_건해산,https://sitem.ssgcdn.com/26/43/35/item/1000612354326_i1_290.jpg,0,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
[생물][국산] 온가족 손질 바다장어 (700g/팩),49800,40,수산물_건해산,https://sitem.ssgcdn.com/14/43/46/item/1000057464314_i1_290.jpg,30,0,#간편반찬 #바다향가득 #영양간식,,,
[노브랜드[ 사각다시마 (150g),3980,20,수산물_건해산,https://sitem.ssgcdn.com/20/21/51/item/1000336512120_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,노브랜드
황태채 300g,14980,40,수산물_건해산,https://sitem.ssgcdn.com/50/49/84/item/1000554844950_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
"[냉동][원양] 큼직두툼한 손질 오징어 (2미, 500g)",17980,60,수산물_건해산,https://sitem.ssgcdn.com/13/85/93/item/1000632938513_i1_290.jpg,0,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
"[활][국산] ASC인증 활 전복 (대) (10미, 총 700g 내외) (용기포장)",44800,20,수산물_건해산,https://sitem.ssgcdn.com/57/42/15/item/1000633154257_i1_290.jpg,0,0,#고급식재료 #영양만점 #원기회복,,,
톡톡터지는밥맛명란돌자반50g,2980,0,수산물_건해산,https://sitem.ssgcdn.com/72/27/48/item/1000676482772_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[지도표 성경김] 참 돌자반 (80g),4980,20,수산물_건해산,https://sitem.ssgcdn.com/69/29/38/item/1000633382969_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
어린이김 (10봉),2880,20,수산물_건해산,https://sitem.ssgcdn.com/75/19/14/item/1000031141975_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,노브랜드
[기장] 한봉씩 꺼내먹는 기장 미역 (8봉) (10g*8),7980,60,수산물_건해산,https://sitem.ssgcdn.com/23/30/38/item/1000633383023_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
바삭바삭들기름돌자반55g,2980,50,수산물_건해산,https://sitem.ssgcdn.com/72/83/21/item/1000676218372_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[기장] 유기인증 부드러운 자른미역 100g (25gx4봉),7980,50,수산물_건해산,https://sitem.ssgcdn.com/19/30/38/item/1000633383019_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
"[냉동][국산] 국산 고등어살 (400g, 3~4편) (소금간)",10980,60,수산물_건해산,https://sitem.ssgcdn.com/01/06/19/item/1000632190601_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
비비고 초사리 곱창돌김 (12봉) (5g*12),9480,20,수산물_건해산,https://sitem.ssgcdn.com/05/00/71/item/1000545710005_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,CJ제일제당
생 파래김 (30매/40g),4580,30,수산물_건해산,https://sitem.ssgcdn.com/23/83/27/item/0000008278323_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
들기름 재래김 16봉 (5g*16),9980,0,수산물_건해산,https://sitem.ssgcdn.com/86/84/93/item/1000632938486_i1_290.jpg,6,0,#구운김 #바삭한김 #밥반찬,,,풀무원
비비고 감태김 (12봉) (4g*12),8980,60,수산물_건해산,https://sitem.ssgcdn.com/00/00/71/item/1000545710000_i1_290.jpg,3,0,#구운김 #바삭한김 #밥반찬,,,CJ제일제당
[냉동][중국] 오징어링 (500g/팩),10980,50,수산물_건해산,https://sitem.ssgcdn.com/34/50/14/item/1000616145034_i1_290.jpg,0,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
"[활][국산] ASC인증 활 전복 (대) (3미, 총 210g 내외) (용기포장)",14800,50,수산물_건해산,https://sitem.ssgcdn.com/59/42/15/item/1000633154259_i1_290.jpg,0,0,#고급식재료 #영양만점 #원기회복,,,
"[냉동][베트남] ASC인증 생새우살 (대, 51-70, 200g)",7180,50,수산물_건해산,https://sitem.ssgcdn.com/14/44/78/item/1000632784414_i1_290.jpg,0,0,#감칠맛 #건조새우 #볶음재료,,,
"[냉동][베트남]  생새우살 (중, 71/90, 200g)",6980,60,수산물_건해산,https://sitem.ssgcdn.com/27/44/78/item/1000632784427_i1_290.jpg,0,0,#감칠맛 #건조새우 #볶음재료,,,
[청해명가][국산] 짠맛을 줄인 어린이멸치 130g,7980,0,수산물_건해산,https://sitem.ssgcdn.com/43/44/49/item/1000025494443_i1_290.jpg,0,0,#볶음반찬 #자연건조 #칼슘보충,,,
[지도표 성경김] 재래 전장김 (5봉) (20g*5),7980,60,수산물_건해산,https://sitem.ssgcdn.com/58/82/87/item/1000580878258_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
유기식품 두번구운 김밥용김 22g,3180,60,수산물_건해산,https://sitem.ssgcdn.com/61/71/72/item/1000144727161_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
[청해명가] 레몬 오징어 진미채 (180g),14980,60,수산물_건해산,https://sitem.ssgcdn.com/61/83/58/item/1000687588361_i1_290.jpg,15,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
[풀무원] 노을해심 김밥김 (20매) (40g),6980,50,수산물_건해산,https://sitem.ssgcdn.com/27/74/96/item/1000682967427_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
한끼에 한묶음 비단미역 100g,4980,40,수산물_건해산,https://sitem.ssgcdn.com/88/74/43/item/1000029437488_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[냉장][국산] 안동 간고등어살 (500g/팩),9980,20,수산물_건해산,https://sitem.ssgcdn.com/44/54/85/item/1000648855444_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
원 한우육포 200g,19980,50,수산물_건해산,https://sitem.ssgcdn.com/06/83/22/item/1000572228306_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[냉동][국산] 손질 꽃게 (500g),13980,20,수산물_건해산,https://sitem.ssgcdn.com/74/63/20/item/1000059206374_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
옛날 자른기장미역 (20g),3980,10,수산물_건해산,https://sitem.ssgcdn.com/02/07/19/item/1000632190702_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,오뚜기
[냉동][태국] 생새우살 (61-70) (450g),16980,0,수산물_건해산,https://sitem.ssgcdn.com/91/99/44/item/1000050449991_i1_290.jpg,0,0,#감칠맛 #건조새우 #볶음재료,,,
[만전김] 만전 ECO 재래김 (20봉) (5g*20),7980,20,수산물_건해산,https://sitem.ssgcdn.com/33/97/41/item/1000395419733_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,
"태양 건조한 국내산 건오징어 대 (2미, 140g)",17980,60,수산물_건해산,https://sitem.ssgcdn.com/60/93/47/item/1000577479360_i1_290.jpg,3,0,#건어물안주 #국산해산물 #단백질간식,,,
[청해명가]가쓰오부시 40g,4680,40,수산물_건해산,https://sitem.ssgcdn.com/84/06/69/item/1000049690684_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
들기름 파래김 16봉 (5g*16),9980,0,수산물_건해산,https://sitem.ssgcdn.com/80/84/93/item/1000632938480_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,풀무원
특대왕 아구포 240g,16980,30,수산물_건해산,https://sitem.ssgcdn.com/03/53/05/item/1000025055303_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
슈퍼 롱 피쉬스낵 170g,7980,20,수산물_건해산,https://sitem.ssgcdn.com/52/66/14/item/1000027146652_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
"[활][국산] ASC인증 활 전복 (특) (7미, 총 700g 내외) (용기포장)",54800,20,수산물_건해산,https://sitem.ssgcdn.com/40/35/23/item/1000633233540_i1_290.jpg,0,0,#고급식재료 #영양만점 #원기회복,,,
버터구이 오징어 80g*2,16980,30,수산물_건해산,https://sitem.ssgcdn.com/49/23/22/item/1000679222349_i1_290.jpg,0,0,#건어물안주 #단백질간식 #쫄깃한식감,,,
들기름 바사삭김 (16봉) (4g*16),8980,10,수산물_건해산,https://sitem.ssgcdn.com/98/69/49/item/1000632496998_i1_290.jpg,0,0,#구운김 #바삭한김 #밥반찬,,,청정원
[냉장][국산] 자숙 절단 문어 (300g),19800,60,수산물_건해산,https://sitem.ssgcdn.com/25/43/15/item/1000633154325_i1_290.jpg,0,0,#간편반찬 #바다향가득 #영양간식,,,
[본사배송] 건국우유 건국 착한목장 무항생제 멸균우유 190ml 24팩,18000,40,우유_유제품,https://sitem.ssgcdn.com/67/96/14/item/1000671149667_i1_232.jpg,0,0,#멸균처리 #신선한우유 #아침대용,,,건국우유
[본사배송] 건국우유 비타민 두유 190ml 48팩,22200,20,우유_유제품,https://sitem.ssgcdn.com/34/37/00/item/1000673003734_i1_232.jpg,0,0,#두유간식 #비타민강화 #식물성단백질,,,건국우유
[본사배송] 건국우유 고칼슘 두유 190ml 48팩,22300,20,우유_유제품,https://sitem.ssgcdn.com/91/00/05/item/1000672050091_i1_232.jpg,0,0,#두유간식 #식물성단백질 #영양보충,,,건국우유
[본사배송] 건국우유 검은콩 두유 190ml 48팩,24000,0,우유_유제품,https://sitem.ssgcdn.com/96/98/04/item/1000672049896_i1_232.jpg,24,0,#검은콩두유 #두유간식 #식물성단백질,,,건국우유
[본사배송] 건국우유 호두 아몬드 두유 190ml 48팩,27200,10,우유_유제품,https://sitem.ssgcdn.com/33/92/04/item/1000672049233_i1_232.jpg,0,0,#견과두유 #두유간식 #식물성단백질,,,건국우유
[본사배송] 건국우유 KU 건국농장 국산콩두유 서리태두유 160mL 40포,52500,60,우유_유제품,https://sitem.ssgcdn.com/29/84/76/item/1000685768429_i1_232.jpg,0,0,#검은콩두유 #국산원재료 #두유간식,,,건국우유
[본사배송] 건국우유 KU 건국농장 국산콩두유 서리태두유 160mL 80포,102000,50,우유_유제품,https://sitem.ssgcdn.com/75/87/76/item/1000685768775_i1_232.jpg,0,0,#검은콩두유 #국산원재료 #두유간식,,,건국우유
[본사배송] 건국우유 KU 건국농장 국산콩두유 서리태두유 160mL 20포,27000,60,우유_유제품,https://sitem.ssgcdn.com/87/82/76/item/1000685768287_i1_232.jpg,9,0,#검은콩두유 #국산원재료 #두유간식,,,건국우유
[본사배송] 건국우유 멸균우유 200ml 24팩,17400,30,우유_유제품,https://sitem.ssgcdn.com/52/48/03/item/1000672034852_i1_232.jpg,0,0,#멸균처리 #신선한우유 #아침대용,,,건국우유
[본사배송] 건국우유 건국 착한목장 무항생제 멸균우유 190ml 48팩,32500,20,우유_유제품,https://sitem.ssgcdn.com/25/56/02/item/1000672025625_i1_232.jpg,0,0,#멸균처리 #신선한우유 #아침대용,,,건국우유
[본사배송] 건국우유 비타민 두유 190ml 24팩,12500,40,우유_유제품,https://sitem.ssgcdn.com/87/55/99/item/1000672995587_i1_232.jpg,0,0,#두유간식 #비타민강화 #식물성단백질,,,건국우유
[본사배송] 건국우유 고칼슘 두유 190ml 24팩,12600,30,우유_유제품,https://sitem.ssgcdn.com/66/88/04/item/1000672048866_i1_232.jpg,0,0,#두유간식 #식물성단백질 #영양보충,,,건국우유
[본사배송] 건국우유 멸균우유 200ml 48팩,30100,20,우유_유제품,https://sitem.ssgcdn.com/78/59/03/item/1000672035978_i1_232.jpg,0,0,#멸균처리 #신선한우유 #아침대용,,,건국우유
[본사배송] 건국우유 호두 아몬드 두유 190ml 24팩,14400,10,우유_유제품,https://sitem.ssgcdn.com/95/67/04/item/1000672046795_i1_232.jpg,0,0,#견과두유 #두유간식 #식물성단백질,,,건국우유
두유 99.9 950ml,4180,20,우유_유제품,https://sitem.ssgcdn.com/88/71/85/item/1000551857188_i1_290.jpg,0,0,#두유간식 #식물성단백질 #영양보충,,,매일
[삼육]두유 검은콩호두와아몬드 190m*16입,17800,40,우유_유제품,https://sitem.ssgcdn.com/23/77/74/item/1000009747723_i1_290.jpg,0,0,#검은콩두유 #견과두유 #두유간식,,,삼육두유
황성주 국산콩 검은콩 두유 190ml*20,9890,50,우유_유제품,https://sitem.ssgcdn.com/27/85/07/item/1000021078527_i1_290.jpg,0,0,#검은콩두유 #국산원재료 #두유간식,,,이롬
황성주 국산콩 두유 검은콩 고칼슘(190ml*20개입) 3800ml,11360,60,우유_유제품,https://sitem.ssgcdn.com/64/22/99/item/1000004992264_i1_290.jpg,0,0,#검은콩두유 #국산원재료 #두유간식,,,이롬
황성주박사의 국산콩 두유 검은콩무가당 190ml*16입,9200,30,우유_유제품,https://sitem.ssgcdn.com/30/43/20/item/1000580204330_i1_290.jpg,0,0,#검은콩두유 #국산원재료 #두유간식,,,
황성주 국산콩 무가당두유 190ml*20,10800,30,우유_유제품,https://sitem.ssgcdn.com/04/92/13/item/1000100139204_i1_290.jpg,0,0,#국산원재료 #두유간식 #식물성단백질,,,이롬
아몬드브리즈 오리지널 950ml,5080,20,우유_유제품,https://sitem.ssgcdn.com/52/22/90/item/1000010902252_i1_290.jpg,0,0,#간편한섭취 #건강음료 #영양간식,,,매일
굿모닝 굿밀크 1L,1890,60,우유_유제품,https://sitem.ssgcdn.com/67/89/62/item/1000277628967_i1_290.jpg,0,0,#간편한섭취 #건강음료 #영양간식,,,노브랜드
아몬드브리즈 언스위트 950ml,5080,20,우유_유제품,https://sitem.ssgcdn.com/16/22/90/item/1000010902216_i1_290.jpg,6,0,#간편한섭취 #건강음료 #영양간식,,,매일
에이 클래스 우유 900ml (1A등급),2480,20,우유_유제품,https://sitem.ssgcdn.com/35/82/38/item/1000057388235_i1_290.jpg,0,0,#멸균처리 #신선한우유 #아침대용,,,피코크
고칼슘검은콩두유 190ml*24,9880,50,우유_유제품,https://sitem.ssgcdn.com/48/26/27/item/1000043272648_i1_290.jpg,0,0,#검은콩두유 #두유간식 #식물성단백질,,,노브랜드
1000ml 나100%,2970,10,우유_유제품,https://sitem.ssgcdn.com/74/54/61/item/0000006615474_i1_290.jpg,0,0,#간편한섭취 #건강음료 #영양간식,,,서울우유
두유 99.9 (190ml*12입),9980,50,우유_유제품,https://sitem.ssgcdn.com/02/39/40/item/1000019403902_i1_290.jpg,0,0,#두유간식 #식물성단백질 #영양보충,,,매일
